ticker,Company Name,Industry,sector,is_fo_stock,fo_category,stage,overall_setup_label,final_combined_score,change_1d_pct,change_1w_pct,change_1m_pct,change_ytd_pct,last_close,stage_variant,stage_classification,stage_display
ASTRAMICRO.NS,Astra Microwave Products Limited,Capital Goods,Unknown,False,Cash,Stage 2,watchlist,44.31,-0.64,2.9,4.65,83.3,1801.8,Stage 2,Stage 2,Stage 2
ABB.NS,ABB India Limited,Capital Goods,Unknown,True,F&O,Stage 2,watchlist,47.82,-0.65,-2.52,4.78,42.13,7327.5,Stage 2,Stage 2,Stage 2
ZYDUSWELL.NS,Zydus Wellness Limited,Fast Moving Consumer Goods,Unknown,False,Cash,Stage 2,watchlist,43.84,-0.66,-7.16,8.18,20.73,559.35,Stage 2,Stage 2,Stage 2
RAIN.NS,Rain Industries Limited,Chemicals,Unknown,False,Cash,Stage 2,watchlist,41.28,-0.66,5.53,20.62,52.49,223.74,Stage 2,Stage 2,Stage 2
PETRONET.NS,Petronet LNG Limited,"Oil, Gas & Consumable Fuels",Unknown,True,F&O,Stage 2 Failed,watchlist,31.51,-0.66,-0.78,-3.31,-4.18,272.9,Stage 2 Failed,Stage 2 Failed,Stage 2 Failed
FORTIS.NS,Fortis Healthcare Limited,Healthcare,Unknown,True,F&O,Stage 2,watchlist,46.74,-0.67,-0.83,-1.2,4.75,942.3,Stage 2,Stage 2,Stage 2
SUNDARMFIN.NS,Sundaram Finance Limited,Financial Services,Unknown,False,Cash,Stage 1,watchlist,6.5,-0.7,-0.19,-4.04,-16.31,4416.8,Stage 1,Stage 1,Stage 1
ARVIND.NS,Arvind Limited,Textiles,Unknown,False,Cash,Stage 2,watchlist,74.8,-0.71,-1.38,-4.35,64.27,523.45,Stage 2,Stage 2,Stage 2
VENUSPIPES.NS,Venus Pipes & Tubes Limited,Capital Goods,Unknown,False,Cash,Stage 2,watchlist,51.19,-0.71,-0.8,-0.5,45.37,1688.0,Stage 2,Stage 2,Stage 2
ABBOTINDIA.NS,Abbott India Limited,Healthcare,Unknown,False,Cash,Stage 1,watchlist,36.02,-0.73,0.62,11.2,-0.12,27800.0,Stage 1,Stage 1,Stage 1
MSTCLTD.NS,Mstc Limited,Services,Unknown,False,Cash,Stage 2,watchlist,44.27,-0.74,-1.98,-6.9,19.1,602.7,Stage 2,Stage 2,Stage 2
PAGEIND.NS,Page Industries Limited,Textiles,Unknown,True,F&O,Stage 2,watchlist,60.08,-0.76,-0.88,-2.39,12.98,39970.0,Stage 2,Stage 2,Stage 2
CCL.NS,CCL Products (India) Limited,Fast Moving Consumer Goods,Unknown,False,Cash,Stage 2,watchlist,40.91,-0.78,-2.22,0.96,29.35,1174.4,Stage 2,Stage 2,Stage 2
CYIENTDLM.NS,Cyient DLM Limited,Capital Goods,Unknown,False,Cash,Stage 2,watchlist,29.04,-0.81,11.58,43.02,60.41,665.05,Stage 2,Stage 2,Stage 2
SHANTIGEAR.NS,Shanthi Gears Limited,Capital Goods,Unknown,False,Cash,Stage 4,watchlist,25.48,-0.81,-0.99,-5.14,-9.45,416.6,Stage 4,Stage 4,Stage 4
3MINDIA.NS,3M India Limited,Diversified,Unknown,False,Cash,Stage 2,watchlist,43.33,-0.86,-0.13,6.96,-0.82,35195.0,Stage 2,Stage 2,Stage 2
MTARTECH.NS,Mtar Technologies Limited,Capital Goods,Unknown,False,Cash,Stage 2 Failed,watchlist,11.03,-0.87,0.18,-27.86,140.22,5754.5,Stage 2 Failed,Stage 2 Failed,Stage 2 Failed
INOXINDIA.NS,INOX India Ltd.,Capital Goods,Unknown,False,Cash,Stage 2,watchlist,44.34,-0.9,-0.87,6.03,78.66,1985.9,Stage 2,Stage 2,Stage 2
ORISSAMINE.NS,The Orissa Minerals Development Company Limited,Metals & Mining,Unknown,False,Cash,Stage 4,watchlist,1.8,-0.9,0.28,-5.51,-25.52,3713.3,Stage 4,Stage 4,Stage 4
ZFCVINDIA.NS,ZF Commercial Vehicle Control Systems India Limited,Automobile and Auto Components,Unknown,False,Cash,Stage 1,watchlist,23.86,-0.93,-1.69,-11.96,-6.18,2299.1,Stage 1,Stage 1,Stage 1
ACMESOLAR.NS,ACME Solar Holdings Ltd.,Power,Unknown,False,Cash,Stage 2,watchlist,37.51,-0.94,-4.01,1.46,52.51,362.4,Stage 2,Stage 2,Stage 2
DALMIASUG.NS,Dalmia Bharat Sugar and Industries Limited,Fast Moving Consumer Goods,Unknown,False,Cash,Stage 3,watchlist,19.11,-0.95,-1.13,10.82,23.41,358.5,Stage 3,Stage 3,Stage 3
BANKBARODA.NS,Bank of Baroda,Financial Services,Unknown,True,F&O,Not Sure,watchlist,2.0,-0.99,-4.26,-12.59,-16.25,244.0,Not Sure,Not Sure,Not Sure
GPIL.NS,Godawari Power And Ispat limited,Capital Goods,Unknown,False,Cash,Stage 4,watchlist,21.62,-1.0,-2.6,-10.42,-10.82,237.75,Stage 4,Stage 4,Stage 4
STARCEMENT.NS,Star Cement Limited,Construction Materials,Unknown,False,Cash,Stage 4,watchlist,4.69,-1.0,-2.93,-3.71,-8.29,202.83,Stage 4,Stage 4,Stage 4
RELIGARE.NS,Religare Enterprises Limited,Financial Services,Unknown,False,Cash,Stage 2,watchlist,34.42,-1.01,-0.6,-6.92,3.06,255.45,Stage 2,Stage 2,Stage 2
PARADEEP.NS,Paradeep Phosphates Limited,Chemicals,Unknown,False,Cash,Stage 1,watchlist,36.85,-1.05,-2.6,-1.1,-18.34,134.64,Stage 1,Stage 1,Stage 1
SRF.NS,SRF Limited,Chemicals,Unknown,True,F&O,Stage 4,watchlist,20.38,-1.06,-8.19,-3.53,-13.6,2636.5,Stage 4,Stage 4,Stage 4
CSBBANK.NS,CSB Bank Limited,Financial Services,Unknown,False,Cash,Stage 4,watchlist,24.77,-1.07,-6.57,3.9,-30.31,337.25,Stage 4,Stage 4,Stage 4
KEC.NS,KEC International Limited,Capital Goods,Unknown,False,Cash,Stage 4,watchlist,21.11,-1.13,-4.75,-12.03,-37.07,464.6,Stage 4,Stage 4,Stage 4
ASAHIINDIA.NS,Asahi India Glass Limited,Automobile and Auto Components,Unknown,False,Cash,Stage 1,watchlist,9.65,-1.14,-1.31,-2.31,-11.97,878.15,Stage 1,Stage 1,Stage 1
KOLTEPATIL.NS,Kolte - Patil Developers Limited,Realty,Unknown,False,Cash,Not Sure,watchlist,29.44,-1.19,3.11,4.95,-1.16,386.6,Not Sure,Not Sure,Not Sure
BOSCHLTD.NS,Bosch Limited,Automobile and Auto Components,Unknown,True,F&O,Stage 2,watchlist,50.28,-1.21,0.71,2.0,14.14,41250.0,Stage 2,Stage 2,Stage 2
ANGELONE.NS,Angel One Limited,Financial Services,Unknown,True,F&O,Stage 2,watchlist,19.96,-1.22,-5.92,-8.98,31.23,304.2,Stage 2,Stage 2,Stage 2
ROLEXRINGS.NS,Rolex Rings Limited,Automobile and Auto Components,Unknown,False,Cash,Stage 2,watchlist,36.79,-1.23,-11.16,-6.85,7.76,137.92,Stage 2,Stage 2,Stage 2
ICRA.NS,ICRA Limited,Financial Services,Unknown,False,Cash,Stage 4,watchlist,25.92,-1.23,-7.02,-9.39,-21.26,4745.0,Stage 4,Stage 4,Stage 4
GREENPANEL.NS,Greenpanel Industries Limited,Consumer Durables,Unknown,False,Cash,Stage 4,watchlist,20.91,-1.23,-0.52,-1.92,-16.91,191.86,Stage 4,Stage 4,Stage 4
SANGHVIMOV.NS,Sanghvi Movers Limited,Capital Goods,Unknown,False,Cash,Stage 2,watchlist,53.05,-1.25,3.06,9.46,29.46,450.0,Stage 2,Stage 2,Stage 2
RPOWER.NS,Reliance Power Limited,Power,Unknown,False,Cash,Stage 4,watchlist,10.35,-1.25,-2.3,-4.5,-31.57,23.76,Stage 4,Stage 4,Stage 4
THERMAX.NS,Thermax Limited,Capital Goods,Unknown,False,Cash,Stage 2,watchlist,49.0,-1.32,-5.43,-7.37,46.0,4454.5,Stage 2,Stage 2,Stage 2
NATIONALUM.NS,National Aluminium Company Limited,Metals & Mining,Unknown,True,F&O,Not Sure,watchlist,19.22,-1.32,-1.04,2.17,9.76,339.35,Not Sure,Not Sure,Not Sure
VMART.NS,V-Mart Retail Limited,Consumer Services,Unknown,False,Cash,Stage 2,watchlist,50.81,-1.34,-8.94,-6.06,2.59,714.95,Stage 2,Stage 2,Stage 2
NUVOCO.NS,Nuvoco Vistas Corporation Limited,Construction Materials,Unknown,False,Cash,Stage 1,watchlist,23.98,-1.38,1.52,14.68,0.27,351.15,Stage 1,Stage 1,Stage 1
HATSUN.NS,Hatsun Agro Product Limited,Fast Moving Consumer Goods,Unknown,False,Cash,Not Sure,watchlist,21.53,-1.38,-6.0,-4.68,-9.22,874.65,Not Sure,Not Sure,Not Sure
TASTYBITE.NS,Tasty Bite Eatables Limited,Fast Moving Consumer Goods,Unknown,False,Cash,Stage 2,watchlist,41.21,-1.39,0.94,4.67,12.93,8873.5,Stage 2,Stage 2,Stage 2
JUSTDIAL.NS,Just Dial Limited,Consumer Services,Unknown,False,Cash,Stage 1,watchlist,21.21,-1.41,-3.83,33.66,-1.05,718.7,Stage 1,Stage 1,Stage 1
TEAMLEASE.NS,Teamlease Services Limited,Services,Unknown,False,Cash,Stage 4,watchlist,11.4,-1.5,-6.39,-10.77,-17.33,1294.0,Stage 4,Stage 4,Stage 4
GRAPHITE.NS,Graphite India Limited,Capital Goods,Unknown,False,Cash,Stage 3,watchlist,10.79,-1.5,4.03,10.59,3.36,662.65,Stage 3,Stage 3,Stage 3
SKIPPER.NS,Skipper Limited,Capital Goods,Unknown,False,Cash,Stage 2,watchlist,47.52,-1.51,-4.45,-2.34,20.93,520.65,Stage 2,Stage 2,Stage 2
STLTECH.NS,Sterlite Technologies Limited,Telecommunication,Unknown,False,Cash,Stage 2,watchlist,52.81,-1.55,10.29,-9.45,441.85,555.4,Stage 2,Stage 2,Stage 2
KALYANKJIL.NS,Kalyan Jewellers India Limited,Consumer Durables,Unknown,True,F&O,Stage 2,watchlist,45.91,-1.56,-0.95,49.44,16.6,564.6,Stage 2,Stage 2,Stage 2
BAJAJCON.NS,Bajaj Consumer Care Limited,Fast Moving Consumer Goods,Unknown,False,Cash,Stage 2,watchlist,21.35,-1.63,0.35,-6.5,103.56,540.85,Stage 2,Stage 2,Stage 2
SHAREINDIA.NS,Share India Securities Limited,Financial Services,Unknown,False,Cash,Stage 2,watchlist,61.17,-1.66,4.01,39.35,14.92,188.39,Stage 2,Stage 2,Stage 2
RENUKA.NS,Shree Renuka Sugars Limited,Fast Moving Consumer Goods,Unknown,False,Cash,Stage 4,watchlist,10.01,-1.66,-1.4,-2.41,-16.18,21.86,Stage 4,Stage 4,Stage 4
DHANUKA.NS,Dhanuka Agritech Limited,Chemicals,Unknown,False,Cash,Stage 4,watchlist,15.66,-1.69,-1.7,-6.07,-15.23,996.2,Stage 4,Stage 4,Stage 4
AKUMS.NS,Akums Drugs and Pharmaceuticals Ltd.,Healthcare,Unknown,False,Cash,Stage 2,watchlist,67.85,-1.7,-0.14,11.4,52.23,675.6,Stage 2,Stage 2,Stage 2
OIL.NS,Oil India Limited,"Oil, Gas & Consumable Fuels",Unknown,True,F&O,Not Sure,watchlist,1.44,-1.72,-2.55,8.65,4.96,442.0,Not Sure,Not Sure,Not Sure
JINDALSAW.NS,Jindal Saw Limited,Capital Goods,Unknown,False,Cash,Stage 2,watchlist,28.31,-1.76,-5.68,-3.79,51.18,250.85,Stage 2,Stage 2,Stage 2
CYIENT.NS,Cyient Limited,Information Technology,Unknown,False,Cash,Stage 4,watchlist,21.96,-1.77,-2.84,-6.89,-25.6,825.2,Stage 4,Stage 4,Stage 4
INDUSTOWER.NS,Indus Towers Limited,Telecommunication,Unknown,True,F&O,Stage 1,watchlist,40.47,-1.82,-3.63,-1.56,-11.11,387.4,Stage 1,Stage 1,Stage 1
SBFC.NS,SBFC Finance Limited,Financial Services,Unknown,False,Cash,Stage 4,watchlist,30.85,-1.95,-3.34,-0.48,-12.13,90.38,Stage 4,Stage 4,Stage 4
INTELLECT.NS,Intellect Design Arena Limited,Information Technology,Unknown,False,Cash,Stage 4,watchlist,23.42,-1.98,-3.57,-3.0,-23.54,717.7,Stage 4,Stage 4,Stage 4
FORCEMOT.NS,FORCE MOTORS LTD,Automobile and Auto Components,Unknown,True,F&O,Stage 4,watchlist,30.01,-2.0,-3.58,-6.11,-17.22,17268.0,Stage 4,Stage 4,Stage 4
IMAGICAA.NS,Imagicaaworld Entertainment Limited,Consumer Services,Unknown,False,Cash,Stage 4,watchlist,16.11,-2.01,-1.02,-7.04,-4.47,45.72,Stage 4,Stage 4,Stage 4
BAJAJHIND.NS,Bajaj Hindusthan Sugar Limited,Fast Moving Consumer Goods,Unknown,False,Cash,Stage 4,watchlist,0.0,-2.08,-1.8,-6.72,-8.29,16.93,Stage 4,Stage 4,Stage 4
ANURAS.NS,Anupam Rasayan India Limited,Chemicals,Unknown,False,Cash,Stage 1,watchlist,24.51,-2.1,-3.52,-4.06,-7.78,1223.3,Stage 1,Stage 1,Stage 1
TANLA.NS,Tanla Platforms Limited,Information Technology,Unknown,False,Cash,Stage 2,watchlist,53.05,-2.11,2.48,12.89,13.89,587.1,Stage 2,Stage 2,Stage 2
INDIACEM.NS,The India Cements Limited,Construction Materials,Unknown,False,Cash,Stage 1,watchlist,15.49,-2.13,1.49,3.78,-8.65,398.35,Stage 1,Stage 1,Stage 1
SAKSOFT.NS,Saksoft Limited,Information Technology,Unknown,False,Cash,Stage 1,watchlist,18.8,-2.14,-7.3,2.64,-16.43,164.69,Stage 1,Stage 1,Stage 1
HFCL.NS,HFCL Limited,Telecommunication,Unknown,False,Cash,Stage 2,watchlist,33.15,-2.19,-7.45,-10.45,179.37,192.54,Stage 2,Stage 2,Stage 2
TATACOMM.NS,Tata Communications Limited,Telecommunication,Unknown,False,Cash,Stage 2,watchlist,33.95,-2.26,-4.8,-12.89,-3.34,1735.2,Stage 2,Stage 2,Stage 2
PRAJIND.NS,Praj Industries Limited,Capital Goods,Unknown,False,Cash,Stage 4,watchlist,5.17,-2.32,-6.4,-9.36,-1.16,316.0,Stage 4,Stage 4,Stage 4
IGIL.NS,International Gemmological Institute (India) Ltd.,Services,Unknown,False,Cash,Stage 2 Failed,watchlist,17.02,-2.5,-3.64,-8.34,-0.23,329.7,Stage 2 Failed,Stage 2 Failed,Stage 2 Failed
ECLERX.NS,eClerx Services Limited,Services,Unknown,False,Cash,Stage 1,watchlist,29.94,-2.68,-3.5,28.99,-24.85,1811.7,Stage 1,Stage 1,Stage 1
ABSLAMC.NS,Aditya Birla Sun Life AMC Limited,Financial Services,Unknown,False,Cash,Stage 2,watchlist,23.57,-2.73,-9.35,-11.15,20.23,989.2,Stage 2,Stage 2,Stage 2
NTPCGREEN.NS,NTPC Green Energy Ltd.,Power,Unknown,False,Cash,Stage 4,watchlist,18.11,-2.73,1.86,-2.12,-1.6,93.69,Stage 4,Stage 4,Stage 4
GESHIP.NS,The Great Eastern Shipping Company Limited,Services,Unknown,False,Cash,Stage 2 Failed,watchlist,3.6,-2.73,0.83,-6.7,27.27,1398.6,Stage 2 Failed,Stage 2 Failed,Stage 2 Failed
DODLA.NS,Dodla Dairy Limited,Fast Moving Consumer Goods,Unknown,False,Cash,Stage 4,watchlist,23.26,-2.76,-3.88,-6.52,-15.91,1031.9,Stage 4,Stage 4,Stage 4
WABAG.NS,VA Tech Wabag Limited,Utilities,Unknown,False,Cash,Stage 2,watchlist,44.45,-3.12,-6.59,-6.09,50.72,1977.5,Stage 2,Stage 2,Stage 2
TEGA.NS,Tega Industries Limited,Capital Goods,Unknown,False,Cash,Stage 4,watchlist,33.83,-3.19,-6.74,-12.7,-22.53,1510.5,Stage 4,Stage 4,Stage 4
NUVAMA.NS,Nuvama Wealth Management Ltd.,Financial Services,Unknown,True,F&O,Stage 2,watchlist,41.5,-3.21,3.38,9.61,32.67,1916.6,Stage 2,Stage 2,Stage 2
BANKINDIA.NS,Bank of India,Financial Services,Unknown,True,F&O,Stage 2 Failed,watchlist,29.66,-3.33,-6.18,-4.73,-3.14,137.87,Stage 2 Failed,Stage 2 Failed,Stage 2 Failed
SUPREMEIND.NS,Supreme Industries Limited,Capital Goods,Unknown,True,F&O,Stage 4,watchlist,21.11,-3.49,-2.87,-2.45,-3.52,3338.2,Stage 4,Stage 4,Stage 4
TRIVENI.NS,Triveni Engineering & Industries Limited,Fast Moving Consumer Goods,Unknown,False,Cash,Stage 2 Failed,watchlist,37.73,-3.5,-48.97,-41.43,-36.89,240.0,Stage 2 Failed,Stage 2 Failed,Stage 2 Failed
EXIDEIND.NS,Exide Industries Limited,Automobile and Auto Components,Unknown,True,F&O,Stage 2,watchlist,51.79,-3.61,-2.21,10.07,18.11,427.0,Stage 2,Stage 2,Stage 2
CHENNPETRO.NS,Chennai Petroleum Corporation Limited,"Oil, Gas & Consumable Fuels",Unknown,False,Cash,Stage 2,watchlist,36.45,-3.79,-3.72,6.04,39.16,1168.8,Stage 2,Stage 2,Stage 2
ONGC.NS,Oil & Natural Gas Corporation Limited,"Oil, Gas & Consumable Fuels",Unknown,True,F&O,Stage 1,watchlist,5.14,-4.1,-4.42,2.34,2.62,238.56,Stage 1,Stage 1,Stage 1
AEGISLOG.NS,Aegis Logistics Ltd.,"Oil, Gas & Consumable Fuels",Unknown,False,Cash,Stage 2,watchlist,54.41,-4.32,-6.69,13.81,82.0,1291.3,Stage 2,Stage 2,Stage 2
MRPL.NS,Mangalore Refinery and Petrochemicals Limited,"Oil, Gas & Consumable Fuels",Unknown,False,Cash,Stage 1,watchlist,28.89,-4.39,-5.05,5.43,7.97,162.29,Stage 1,Stage 1,Stage 1
NIACL.NS,The New India Assurance Company Limited,Financial Services,Unknown,False,Cash,Stage 2 Failed,watchlist,12.12,-4.41,-6.35,-9.58,7.34,165.57,Stage 2 Failed,Stage 2 Failed,Stage 2 Failed
NESCO.NS,Nesco Limited,Services,Unknown,False,Cash,Stage 4,watchlist,27.78,-4.51,-7.07,-6.71,-17.16,1008.3,Stage 4,Stage 4,Stage 4
ZENTEC.NS,Zen Technologies Ltd.,Capital Goods,Unknown,False,Cash,Stage 2,watchlist,39.12,-4.55,-3.52,-4.69,24.44,1688.2,Stage 2,Stage 2,Stage 2
BIRLACORPN.NS,Birla Corporation Limited,Construction Materials,Unknown,False,Cash,Stage 4,watchlist,25.22,-4.85,-9.34,-8.15,-16.94,910.2,Stage 4,Stage 4,Stage 4
ROUTE.NS,ROUTE MOBILE LIMITED,Telecommunication,Unknown,False,Cash,Not Sure,watchlist,29.71,-4.92,-3.84,2.97,-21.93,540.6,Not Sure,Not Sure,Not Sure
GENSOL.NS,Gensol Engineering Limited,Services,Unknown,False,Cash,Stage 4,watchlist,18.61,-4.96,-4.96,-22.49,-34.97,17.44,Stage 4,Stage 4,Stage 4
